ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes
2025-01-01 00:00:25.770,C3239,192.168.1.53,48967,172.16.0.150,633,tcp,dns,144.6,91043,11294,S0,F,F,18,Hr,7,41899,96,13090
2025-01-01 00:00:25.800,C9035,192.168.1.175,11696,172.16.0.1,683,icmp,ftp,48.21,60096,87408,RSTR,T,F,58,ShAD,87,28386,22,26689
2025-01-01 00:00:25.830,C7820,192.168.1.27,31088,172.16.0.64,320,icmp,http,66.89,92286,27148,SF,F,T,80,Dd,23,59964,77,33851
2025-01-01 00:00:25.860,C8966,192.168.1.18,51559,172.16.0.22,935,icmp,-,278.16,80124,81706,S0,F,T,7,Srv,49,60293,6,55023
2025-01-01 00:00:25.890,C4992,192.168.1.144,45453,172.16.0.103,982,tcp,dns,214.66,29482,51115,S1,T,F,5,ShAD,34,22597,71,60437
2025-01-01 00:00:25.920,C7742,192.168.1.182,53793,172.16.0.47,514,icmp,ftp,27.91,98865,87354,S1,T,F,21,ShAD,66,56978,14,4947
2025-01-01 00:00:25.950,C8400,192.168.1.231,27694,172.16.0.136,489,icmp,-,269.98,68669,21905,S0,F,T,78,Srv,73,35091,36,27714
2025-01-01 00:00:25.980,C5578,192.168.1.242,63934,172.16.0.99,58,tcp,ssh,5.51,44518,25018,SH,T,F,69,Fa,9,8727,79,31811
2025-01-01 00:00:26.010,C5065,192.168.1.237,5487,172.16.0.21,969,udp,ssh,123.7,25765,54489,SH,T,F,2,Dd,51,16457,48,58727
2025-01-01 00:00:26.040,C4629,192.168.1.193,20328,172.16.0.115,670,tcp,ssh,87.77,41287,75286,S0,T,F,85,Srv,91,39426,11,16470
2025-01-01 00:00:26.070,C5473,192.168.1.161,31531,172.16.0.77,768,icmp,dns,229.07,61367,46475,S0,F,T,28,ShAD,8,42439,2,28354
2025-01-01 00:00:26.100,C6049,192.168.1.181,15522,172.16.0.162,853,icmp,-,84.66,80407,76032,SH,F,T,50,ShAD,76,25543,59,25021
2025-01-01 00:00:26.130,C9380,192.168.1.229,19904,172.16.0.40,968,tcp,ssh,2.92,58582,93921,RSTR,T,F,17,Srv,25,38644,69,34066
2025-01-01 00:00:26.160,C3606,192.168.1.224,14516,172.16.0.76,850,udp,dns,97.96,31114,43948,SF,F,F,97,Srv,31,461,28,36300
2025-01-01 00:00:26.190,C8420,192.168.1.209,7923,172.16.0.36,889,udp,ssh,195.41,60977,11524,S1,T,T,25,Dd,81,14275,72,13046
2025-01-01 00:00:26.220,C1185,192.168.1.221,10972,172.16.0.85,472,icmp,ssh,212.77,46553,77592,SF,T,F,21,ShAD,33,39346,6,22133
2025-01-01 00:00:26.250,C2087,192.168.1.112,32196,172.16.0.79,822,udp,ssl,297.69,76883,41531,REJ,F,T,15,Dd,83,59161,71,20696
2025-01-01 00:00:26.280,C1169,192.168.1.144,30224,172.16.0.154,336,icmp,http,0.18,93859,7501,S0,F,F,35,Fa,40,51558,20,35743
2025-01-01 00:00:26.310,C4285,192.168.1.103,63693,172.16.0.28,566,udp,-,288.09,53694,24359,RSTR,T,F,64,Hr,58,31891,15,39688
2025-01-01 00:00:26.340,C3720,192.168.1.109,16160,172.16.0.204,41,tcp,dns,115.27,72496,98037,REJ,T,T,0,Fa,90,20188,86,26003
2025-01-01 00:00:26.370,C9249,192.168.1.150,43777,172.16.0.131,935,tcp,dns,31.22,85451,585,S0,F,F,26,Fa,12,24320,41,45916
2025-01-01 00:00:26.400,C4221,192.168.1.217,58548,172.16.0.54,715,udp,ssh,78.65,75136,28329,S0,T,T,92,Srv,42,19153,58,30268
2025-01-01 00:00:26.430,C3945,192.168.1.54,32626,172.16.0.244,912,udp,-,265.02,23221,1962,SF,T,F,63,Dd,34,12500,66,52520
2025-01-01 00:00:26.460,C3224,192.168.1.116,60294,172.16.0.146,392,tcp,http,78.32,50637,2571,S0,T,T,21,ShAD,89,6558,74,59416
2025-01-01 00:00:26.490,C6722,192.168.1.189,10776,172.16.0.217,43,tcp,ftp,91.78,48551,58312,REJ,F,T,28,Fa,65,10119,20,54507
2025-01-01 00:00:26.520,C9703,192.168.1.170,64022,172.16.0.151,676,tcp,-,277.67,81731,26925,S1,T,F,4,ShAD,72,22020,82,49924
2025-01-01 00:00:26.550,C9787,192.168.1.147,16214,172.16.0.97,290,tcp,-,285.1,58202,6363,RSTR,T,F,70,Dd,52,20898,76,62249
2025-01-01 00:00:26.580,C3875,192.168.1.115,50102,172.16.0.235,954,udp,ssh,29.59,14834,7530,S1,T,F,13,Hr,24,6998,72,50397
2025-01-01 00:00:26.610,C4197,192.168.1.176,59535,172.16.0.127,681,udp,ssl,34.98,79296,82082,S1,T,T,48,Dd,76,53727,25,14250
2025-01-01 00:00:26.640,C8630,192.168.1.121,60429,172.16.0.214,52,icmp,http,20.04,48277,10343,S0,T,T,33,ShAD,54,11243,74,56634
2025-01-01 00:00:26.670,C2374,192.168.1.93,12031,172.16.0.42,145,icmp,ssl,57.89,47493,34684,RSTR,F,T,50,Fa,85,21158,66,62528
2025-01-01 00:00:26.700,C4608,192.168.1.9,34195,172.16.0.166,364,tcp,ftp,239.21,56518,33295,S1,T,F,30,ShAD,62,64042,27,17116
2025-01-01 00:00:26.730,C2609,192.168.1.8,5723,172.16.0.90,57,udp,ftp,185.29,40000,35284,SH,T,T,87,ShAD,79,12445,42,48628
2025-01-01 00:00:26.760,C3344,192.168.1.42,51528,172.16.0.125,657,tcp,ftp,114.07,94967,22503,SF,F,F,29,ShAD,48,36337,44,45086
2025-01-01 00:00:26.790,C7527,192.168.1.198,15033,172.16.0.77,54,tcp,ssl,286.46,56246,46411,S0,T,T,25,Dd,20,44382,2,44336
2025-01-01 00:00:26.820,C6522,192.168.1.112,24011,172.16.0.54,360,icmp,ftp,110.5,43481,5498,SF,F,F,79,Dd,3,29687,74,15407
2025-01-01 00:00:26.850,C5634,192.168.1.52,6770,172.16.0.108,242,icmp,dns,228.15,7708,99874,REJ,F,F,35,ShAD,8,63827,47,7879
2025-01-01 00:00:26.880,C6929,192.168.1.242,23671,172.16.0.34,331,tcp,dns,279.76,84576,58375,S1,F,T,11,Fa,27,59995,2,41470
2025-01-01 00:00:26.910,C6940,192.168.1.242,47758,172.16.0.76,997,udp,http,268.9,51356,16035,SH,F,F,93,ShAD,4,18709,39,52856
2025-01-01 00:00:26.940,C1142,192.168.1.119,25235,172.16.0.51,935,udp,dns,28.11,58103,11010,S0,T,F,70,Fa,89,21100,3,31685
2025-01-01 00:00:26.970,C2239,192.168.1.20,15159,172.16.0.228,812,tcp,ssl,190.6,60241,77303,REJ,F,F,54,Hr,46,63099,70,29234
2025-01-01 00:00:27.000,C9735,192.168.1.104,13682,172.16.0.21,210,tcp,ftp,217.86,40393,57992,SH,T,T,62,Fa,80,48581,94,12261
2025-01-01 00:00:27.030,C1882,192.168.1.66,24057,172.16.0.127,652,icmp,-,230.44,47515,89655,S1,T,F,36,Srv,2,20182,27,6750
2025-01-01 00:00:27.060,C7088,192.168.1.82,42491,172.16.0.221,157,icmp,http,19.54,51462,25742,RSTR,T,F,66,Srv,82,30664,27,14149
2025-01-01 00:00:27.090,C5698,192.168.1.92,60990,172.16.0.212,603,tcp,ftp,229.87,13106,57302,SF,F,F,59,Fa,99,2579,23,44191
2025-01-01 00:00:27.120,C4790,192.168.1.214,17591,172.16.0.158,1015,icmp,ssl,261.94,36486,1685,S1,T,F,29,ShAD,20,40124,56,35890
2025-01-01 00:00:27.150,C4949,192.168.1.29,56642,172.16.0.249,114,icmp,ssl,277.69,5829,41505,REJ,F,T,69,Fa,82,32824,85,63569
2025-01-01 00:00:27.180,C8084,192.168.1.136,50266,172.16.0.46,688,udp,ftp,177.76,34738,42053,SF,F,F,6,ShAD,78,47926,43,45945
2025-01-01 00:00:27.210,C2647,192.168.1.11,33768,172.16.0.196,968,tcp,ssh,215.56,92979,56341,S0,F,T,64,Hr,49,21396,52,29547
2025-01-01 00:00:27.240,C2312,192.168.1.162,42987,172.16.0.241,72,tcp,ftp,105.68,23412,46676,SH,F,F,82,ShAD,65,20452,50,60658
2025-01-01 00:00:27.270,C6571,192.168.1.92,40517,172.16.0.118,912,tcp,ssl,174.98,11094,47876,S1,F,F,73,Dd,26,20921,78,29107
2025-01-01 00:00:27.300,C4018,192.168.1.124,57950,172.16.0.203,503,udp,ftp,214.76,9270,19595,RSTR,F,T,85,ShAD,82,30099,93,18559
2025-01-01 00:00:27.330,C8815,192.168.1.44,1866,172.16.0.96,800,icmp,http,4.21,79640,25132,S0,F,F,96,Hr,51,12220,10,33975
2025-01-01 00:00:27.360,C4833,192.168.1.109,20590,172.16.0.22,64,icmp,-,279.53,35611,92437,S0,F,T,69,Srv,69,36169,77,6663
2025-01-01 00:00:27.390,C8436,192.168.1.242,2059,172.16.0.13,201,udp,http,194.75,92299,33362,RSTR,F,F,61,Dd,78,56881,82,28723
2025-01-01 00:00:27.420,C6542,192.168.1.64,56263,172.16.0.251,97,udp,ssl,196.11,67697,82169,S1,F,F,84,Hr,62,21061,28,41399
2025-01-01 00:00:27.450,C4416,192.168.1.143,26269,172.16.0.250,394,tcp,http,193.59,2354,63300,REJ,F,F,98,Srv,59,20224,72,10797
2025-01-01 00:00:27.480,C2825,192.168.1.93,27912,172.16.0.20,393,udp,ssh,282.89,19974,78829,S0,F,T,36,ShAD,62,14722,31,61452
2025-01-01 00:00:27.510,C9816,192.168.1.178,28700,172.16.0.60,371,udp,ftp,75.82,47874,88692,S0,T,F,42,Fa,35,58054,14,55181
2025-01-01 00:00:27.540,C9995,192.168.1.165,34001,172.16.0.141,452,tcp,-,199.44,59289,57417,S0,T,F,71,ShAD,80,17616,57,40418
2025-01-01 00:00:27.570,C1884,192.168.1.233,2192,172.16.0.16,498,icmp,ftp,63.65,98012,15274,SH,T,T,57,Dd,5,48660,51,26366
2025-01-01 00:00:27.600,C5183,192.168.1.17,59347,172.16.0.192,123,tcp,ftp,177.05,84347,74395,RSTR,T,T,82,Fa,43,26410,71,25831
2025-01-01 00:00:27.630,C9099,192.168.1.92,16017,172.16.0.42,789,tcp,http,79.25,37994,96256,S1,F,F,40,ShAD,56,23794,46,8758
2025-01-01 00:00:27.660,C7439,192.168.1.88,18515,172.16.0.162,222,tcp,-,224.75,73869,51645,SH,F,T,79,Hr,51,38716,28,20255
2025-01-01 00:00:27.690,C7473,192.168.1.162,42207,172.16.0.97,761,tcp,dns,122.95,93109,78183,SH,F,T,11,ShAD,98,11364,22,51918
2025-01-01 00:00:27.720,C7998,192.168.1.87,34237,172.16.0.166,560,tcp,ssh,276.52,24069,71281,SH,T,F,72,Hr,4,21581,71,30399
2025-01-01 00:00:27.750,C6718,192.168.1.234,11937,172.16.0.1,294,tcp,dns,260.12,96070,15407,S0,T,T,57,ShAD,74,1899,2,33350
2025-01-01 00:00:27.780,C9359,192.168.1.236,51387,172.16.0.235,659,udp,dns,269.36,63321,78640,S1,T,F,11,Srv,38,12362,47,24166
2025-01-01 00:00:27.810,C9299,192.168.1.197,5617,172.16.0.219,94,tcp,ssh,61.22,4755,12259,S1,T,T,42,Fa,17,38986,70,40721
2025-01-01 00:00:27.840,C2129,192.168.1.240,10703,172.16.0.57,555,udp,ssl,32.9,56417,98405,S0,F,T,82,ShAD,54,16487,51,19160
2025-01-01 00:00:27.870,C4440,192.168.1.71,59146,172.16.0.155,851,icmp,http,261.49,44248,74829,SF,F,F,15,Srv,60,40030,8,44934
2025-01-01 00:00:27.900,C5490,192.168.1.141,47161,172.16.0.105,975,icmp,dns,145.06,70028,39827,S0,F,T,29,Fa,14,50594,89,3810
2025-01-01 00:00:27.930,C9302,192.168.1.114,4576,172.16.0.24,449,udp,ssl,63.98,27451,42552,SF,T,F,83,Fa,3,49070,5,21457
2025-01-01 00:00:27.960,C4331,192.168.1.137,40587,172.16.0.138,62,udp,ssl,179.88,7459,91681,SF,F,T,76,Srv,34,56276,61,62560
2025-01-01 00:00:27.990,C5150,192.168.1.196,10694,172.16.0.88,448,udp,ssh,228.7,62151,85717,S1,T,T,77,Srv,45,29375,96,45797
2025-01-01 00:00:28.020,C2710,192.168.1.129,63558,172.16.0.163,256,icmp,http,59.16,89472,64890,RSTR,F,F,81,Fa,81,7782,79,52025
2025-01-01 00:00:28.050,C9904,192.168.1.29,7067,172.16.0.134,915,icmp,ssl,163.4,5523,63923,SF,T,T,8,Hr,28,63939,93,21803
2025-01-01 00:00:28.080,C4712,192.168.1.234,58220,172.16.0.243,194,tcp,http,171.08,80799,85969,S1,T,T,18,Fa,56,29766,42,50162
2025-01-01 00:00:28.110,C6323,192.168.1.38,52597,172.16.0.250,975,tcp,-,195.83,26142,98340,REJ,F,F,8,Dd,5,24582,88,6215
2025-01-01 00:00:28.140,C6537,192.168.1.203,19836,172.16.0.158,766,tcp,dns,24.27,1173,41556,S0,T,T,45,Hr,82,11602,63,8137
2025-01-01 00:00:28.170,C7847,192.168.1.79,8820,172.16.0.193,542,udp,http,114.0,90565,32167,RSTR,T,T,31,Dd,9,30680,15,54687
2025-01-01 00:00:28.200,C7546,192.168.1.161,7302,172.16.0.192,71,icmp,dns,146.35,75891,29641,RSTR,T,F,32,ShAD,96,25159,93,39241
2025-01-01 00:00:28.230,C7655,192.168.1.163,28257,172.16.0.42,798,tcp,dns,286.4,5232,2706,S1,T,T,32,ShAD,82,4548,13,45970
2025-01-01 00:00:28.260,C4038,192.168.1.65,21041,172.16.0.104,665,udp,ssh,111.37,37036,42667,RSTR,F,F,6,ShAD,74,16518,53,33381
2025-01-01 00:00:28.290,C3245,192.168.1.64,34303,172.16.0.203,145,udp,ssl,68.12,2819,17629,SH,T,T,25,Fa,93,22021,35,18973
2025-01-01 00:00:28.320,C5375,192.168.1.232,7655,172.16.0.82,609,udp,dns,212.6,71969,2253,S1,F,F,55,Dd,2,57093,73,40939
2025-01-01 00:00:28.350,C1208,192.168.1.115,47848,172.16.0.164,1012,tcp,ssl,179.03,63758,32485,RSTR,F,T,37,Srv,99,53953,74,10192
2025-01-01 00:00:28.380,C7926,192.168.1.112,32548,172.16.0.18,654,icmp,ssl,116.59,61824,64990,SH,T,T,88,Dd,78,35714,24,64678
2025-01-01 00:00:28.410,C4851,192.168.1.179,54442,172.16.0.135,400,tcp,ftp,139.46,63957,9962,SF,F,F,50,Hr,90,4532,9,35711
2025-01-01 00:00:28.440,C3832,192.168.1.224,36227,172.16.0.183,410,icmp,ssl,125.38,52579,49857,SF,F,F,37,ShAD,94,15093,83,6478
2025-01-01 00:00:28.470,C4713,192.168.1.117,30850,172.16.0.18,159,icmp,dns,264.8,20479,11277,S0,F,T,21,Dd,97,60251,23,54733
2025-01-01 00:00:28.500,C9394,192.168.1.230,34703,172.16.0.194,438,icmp,http,183.9,69786,22753,S0,T,T,28,Hr,46,6396,32,28177
2025-01-01 00:00:28.530,C8278,192.168.1.59,5981,172.16.0.53,900,udp,http,38.21,51319,61395,RSTR,F,T,20,ShAD,47,64050,70,56716
2025-01-01 00:00:28.560,C8860,192.168.1.147,61279,172.16.0.56,40,icmp,dns,54.62,48027,46250,RSTR,F,T,58,Fa,90,23851,94,62137
2025-01-01 00:00:28.590,C3289,192.168.1.175,45849,172.16.0.109,803,tcp,ftp,262.45,83992,26532,S0,T,T,73,ShAD,73,33428,15,14001
2025-01-01 00:00:28.620,C2677,192.168.1.121,18549,172.16.0.176,446,tcp,ssh,40.83,27764,45062,SH,T,T,46,ShAD,29,33066,49,1383
2025-01-01 00:00:28.650,C2935,192.168.1.96,52866,172.16.0.92,787,tcp,dns,99.02,53153,32932,REJ,F,T,32,Hr,97,44013,90,6251
2025-01-01 00:00:28.680,C6923,192.168.1.237,32112,172.16.0.226,88,tcp,http,289.49,77393,75047,RSTR,F,T,38,Dd,3,30011,92,40327
2025-01-01 00:00:28.710,C6241,192.168.1.101,17107,172.16.0.194,801,icmp,-,89.19,93510,37240,S0,F,F,19,Hr,45,15429,87,59347
2025-01-01 00:00:28.740,C4216,192.168.1.57,28093,172.16.0.139,517,udp,ssl,261.52,30263,88645,S0,F,F,17,ShAD,39,1973,52,46118
2025-01-01 00:00:28.770,C1420,192.168.1.131,22875,172.16.0.80,293,icmp,ftp,162.56,85032,1093,S1,T,F,78,Dd,35,710,54,35029
2025-01-01 00:00:28.800,C2760,192.168.1.232,48777,172.16.0.215,702,udp,-,66.27,4249,36144,S0,T,F,92,Dd,63,53658,28,42063
2025-01-01 00:00:28.830,C1234,192.168.1.239,65428,172.16.0.29,738,icmp,dns,86.12,9548,23510,S1,T,F,48,Srv,54,55715,51,60629
2025-01-01 00:00:28.860,C5832,192.168.1.94,24455,172.16.0.34,719,tcp,ftp,118.34,3326,9770,S0,T,T,95,Fa,97,20024,52,26324
2025-01-01 00:00:28.890,C5208,192.168.1.102,34081,172.16.0.239,398,udp,ssl,231.07,19518,33312,REJ,T,F,46,Fa,70,711,65,8839
2025-01-01 00:00:28.920,C5086,192.168.1.107,18180,172.16.0.50,25,icmp,-,74.58,10801,38333,SH,T,F,91,ShAD,67,24135,68,8898
2025-01-01 00:00:28.950,C4608,192.168.1.145,64953,172.16.0.37,84,udp,ftp,117.17,15452,11948,REJ,F,F,84,Srv,84,14009,64,49074
2025-01-01 00:00:28.980,C4980,192.168.1.28,25944,172.16.0.104,571,udp,ssl,258.07,18758,55345,S0,F,T,98,Hr,39,13296,66,14744
2025-01-01 00:00:29.010,C3681,192.168.1.160,65176,172.16.0.33,654,icmp,dns,97.44,21159,31804,S0,F,F,90,Srv,92,11116,85,63926
2025-01-01 00:00:29.040,C4716,192.168.1.100,40504,172.16.0.70,163,udp,http,276.04,28832,40997,SH,F,T,28,Hr,30,21034,42,27535
2025-01-01 00:00:29.070,C9283,192.168.1.117,30108,172.16.0.155,296,udp,-,218.83,77410,93801,REJ,T,F,45,ShAD,50,37997,84,671
2025-01-01 00:00:29.100,C9110,192.168.1.155,15500,172.16.0.184,252,tcp,http,224.75,73108,79446,S0,T,T,1,Hr,63,31235,4,16333
2025-01-01 00:00:29.130,C9108,192.168.1.38,13975,172.16.0.116,63,icmp,dns,279.22,24307,33838,S1,T,F,56,Dd,65,7101,7,55900
2025-01-01 00:00:29.160,C3182,192.168.1.188,50853,172.16.0.89,350,udp,ssl,82.06,40957,40660,SF,T,T,93,Srv,36,12948,45,42843
2025-01-01 00:00:29.190,C1002,192.168.1.108,32290,172.16.0.126,705,udp,dns,175.52,96406,11394,REJ,F,T,5,Srv,28,55794,32,16042
2025-01-01 00:00:29.220,C6815,192.168.1.92,46338,172.16.0.103,719,udp,dns,277.74,26042,45041,RSTR,F,F,31,Dd,11,63536,44,11865
2025-01-01 00:00:29.250,C9225,192.168.1.7,38805,172.16.0.45,712,icmp,ftp,70.16,56921,90761,REJ,F,T,27,Hr,96,57324,69,18633
2025-01-01 00:00:29.280,C4860,192.168.1.43,2014,172.16.0.88,970,udp,ftp,25.8,48294,12399,S1,T,F,94,Dd,24,26204,33,39237
2025-01-01 00:00:29.310,C6845,192.168.1.33,58810,172.16.0.4,1020,tcp,ftp,247.61,26032,18662,RSTR,F,F,22,ShAD,99,2616,82,39699
2025-01-01 00:00:29.340,C4566,192.168.1.29,57641,172.16.0.183,354,udp,ftp,277.1,95609,30435,SH,F,F,65,Dd,43,59165,70,29234
2025-01-01 00:00:29.370,C6693,192.168.1.76,42183,172.16.0.155,208,icmp,dns,112.57,58627,28923,RSTR,F,T,97,Fa,32,56955,29,59667
2025-01-01 00:00:29.400,C2099,192.168.1.34,25449,172.16.0.75,901,icmp,ftp,134.3,95304,62161,SH,F,F,87,Srv,57,15552,30,19876
2025-01-01 00:00:29.430,C1950,192.168.1.238,10657,172.16.0.109,750,icmp,-,215.37,52490,12088,RSTR,F,F,6,Srv,24,30507,17,52336
2025-01-01 00:00:29.460,C6764,192.168.1.239,49280,172.16.0.75,870,icmp,-,117.52,91251,76209,SH,T,F,7,Dd,70,4413,3,34168
2025-01-01 00:00:29.490,C2315,192.168.1.67,32083,172.16.0.21,474,icmp,-,144.65,67226,17169,REJ,F,T,86,ShAD,38,39247,56,15154
2025-01-01 00:00:29.520,C7637,192.168.1.125,62588,172.16.0.177,987,udp,ftp,148.43,91549,9864,RSTR,F,F,31,Dd,30,54629,75,6150
2025-01-01 00:00:29.550,C1115,192.168.1.236,6894,172.16.0.212,644,udp,ssh,2.34,78991,92240,S0,F,T,9,Srv,43,26287,19,7649
2025-01-01 00:00:29.580,C9784,192.168.1.72,30075,172.16.0.100,96,tcp,ssh,240.47,48837,52888,S1,F,T,83,ShAD,83,61731,95,58164
2025-01-01 00:00:29.610,C6639,192.168.1.100,64338,172.16.0.226,42,udp,ssh,170.4,28849,72341,S1,F,F,36,Hr,12,27930,61,24572
2025-01-01 00:00:29.640,C2140,192.168.1.97,51055,172.16.0.3,246,udp,ssh,227.5,96386,37806,RSTR,T,T,3,Srv,20,56231,21,9621
2025-01-01 00:00:29.670,C6825,192.168.1.207,17711,172.16.0.230,829,udp,ssh,202.38,34086,93416,SH,T,T,23,Hr,34,6720,15,22550
2025-01-01 00:00:29.700,C2318,192.168.1.36,34931,172.16.0.78,921,udp,ftp,96.22,50284,15373,SH,F,T,87,Hr,13,16229,54,28510
2025-01-01 00:00:29.730,C1604,192.168.1.63,26201,172.16.0.2,463,udp,-,65.45,46204,38302,SF,T,T,58,Srv,19,25722,35,26086
2025-01-01 00:00:29.760,C7497,192.168.1.126,25010,172.16.0.40,718,icmp,ssh,207.14,30209,15765,S1,F,T,58,ShAD,98,5500,88,65417
2025-01-01 00:00:29.790,C3880,192.168.1.144,56179,172.16.0.227,29,icmp,ssl,136.71,23667,45328,REJ,T,F,55,Srv,99,12502,81,17878
2025-01-01 00:00:29.820,C5460,192.168.1.28,4638,172.16.0.8,95,tcp,ftp,291.42,97589,2089,S0,F,T,79,Dd,42,24592,17,45607
2025-01-01 00:00:29.850,C6847,192.168.1.165,53158,172.16.0.70,401,tcp,ssl,133.48,6466,42672,SF,F,T,2,ShAD,41,44803,15,39317
2025-01-01 00:00:29.880,C5329,192.168.1.244,39835,172.16.0.230,34,tcp,-,23.02,71343,59593,REJ,T,F,13,Srv,67,21907,41,50536
2025-01-01 00:00:29.910,C3523,192.168.1.141,31732,172.16.0.169,152,udp,-,237.8,35406,89181,S0,F,F,82,ShAD,75,28892,24,10737
2025-01-01 00:00:29.940,C5190,192.168.1.241,27667,172.16.0.197,311,udp,http,8.72,75367,23498,RSTR,T,T,30,Dd,71,32509,88,10177
2025-01-01 00:00:29.970,C4048,192.168.1.245,52792,172.16.0.27,853,udp,ftp,33.45,29935,17197,REJ,F,T,84,Dd,17,45261,7,37746
